date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
2022-05-28,1727.26,1727.26,1808.98,1808.98,1722.26,1722.26,1792.22,1792.22,558271.1818,558271.1818
2022-05-27,1792.24,1792.24,1822.26,1822.26,1703.0,1703.0,1727.27,1727.27,1296693.28537,1296693.28537
2022-05-26,1942.64,1942.64,1966.01,1966.01,1735.0,1735.0,1792.23,1792.23,1168740.57514,1168740.57514
2022-05-25,1979.4,1979.4,2022.34,2022.34,1934.61,1934.61,1942.63,1942.63,524786.3091,524786.3091
2022-05-24,1973.33,1973.33,1993.83,1993.83,1913.02,1913.02,1979.41,1979.41,534096.972,534096.972
2022-05-23,2043.19,2043.19,2088.5,2088.5,1957.12,1957.12,1973.32,1973.32,636085.0224,636085.0224
2022-05-22,1975.06,1975.06,2056.41,2056.41,1966.33,1966.33,2043.19,2043.19,355735.1927,355735.1927
2022-05-21,1959.08,1959.08,1990.86,1990.86,1937.36,1937.36,1975.07,1975.07,238869.7632,238869.7632
2022-05-20,2019.55,2019.55,2064.0,2064.0,1923.0,1923.0,1959.08,1959.08,576981.5371,576981.5371
2022-05-19,1915.11,1915.11,2040.39,2040.39,1903.18,1903.18,2019.55,2019.55,741476.9794,741476.9794
2022-05-18,2090.72,2090.72,2110.72,2110.72,1908.0,1908.0,1915.11,1915.11,631577.2341,631577.2341
2022-05-17,2023.66,2023.66,2122.42,2122.42,2008.0,2008.0,2090.72,2090.72,568249.0448,568249.0448
2022-05-16,2145.29,2145.29,2145.29,2145.29,1979.12,1979.12,2023.66,2023.66,822070.8531,822070.8531
2022-05-15,2056.47,2056.47,2167.0,2167.0,2000.68,2000.68,2145.29,2145.29,514398.2587,514398.2587
2022-05-14,2009.69,2009.69,2070.06,2070.06,1951.21,1951.21,2056.48,2056.48,563788.3078,563788.3078
2022-05-13,1960.22,1960.22,2147.54,2147.54,1940.23,1940.23,2009.69,2009.69,1134042.3387,1134042.3387
2022-05-12,2084.99,2084.99,2195.0,2195.0,1800.0,1800.0,1960.22,1960.22,2305192.90836,2305192.90836
2022-05-11,2342.04,2342.04,2451.37,2451.37,2005.0,2005.0,2084.99,2084.99,2022864.83806,2022864.83806
2022-05-10,2229.0,2229.0,2457.34,2457.34,2200.0,2200.0,2342.05,2342.05,1550626.1387,1550626.1387
2022-05-09,2519.71,2519.71,2530.78,2530.78,2225.0,2225.0,2228.55,2228.55,1574924.9793,1574924.9793
2022-05-08,2635.35,2635.35,2642.0,2642.0,2484.0,2484.0,2519.71,2519.71,757615.3415,757615.3415
2022-05-07,2692.86,2692.86,2704.36,2704.36,2584.75,2584.75,2635.34,2635.34,371271.4532,371271.4532
2022-05-06,2747.96,2747.96,2758.18,2758.18,2632.95,2632.95,2692.85,2692.85,711449.3234,711449.3234
2022-05-05,2940.65,2940.65,2954.65,2954.65,2683.0,2683.0,2747.97,2747.97,734845.3194,734845.3194
2022-05-04,2781.7,2781.7,2965.85,2965.85,2771.74,2771.74,2940.64,2940.64,548738.0668,548738.0668
2022-05-03,2856.54,2856.54,2861.47,2861.47,2755.19,2755.19,2781.7,2781.7,371331.1796,371331.1796
2022-05-02,2824.81,2824.81,2894.22,2894.22,2778.78,2778.78,2856.54,2856.54,521706.8567,521706.8567
2022-05-01,2726.67,2726.67,2849.9,2849.9,2716.13,2716.13,2824.81,2824.81,442544.8792,442544.8792
2022-04-30,2817.13,2817.13,2841.63,2841.63,2709.26,2709.26,2726.66,2726.66,367757.2469,367757.2469
2022-04-29,2936.92,2936.92,2946.46,2946.46,2776.63,2776.63,2817.13,2817.13,525978.147,525978.147
2022-04-28,2888.95,2888.95,2980.0,2980.0,2853.83,2853.83,2936.93,2936.93,537392.9978,537392.9978
2022-04-27,2809.68,2809.68,2919.87,2919.87,2794.46,2794.46,2888.96,2888.96,488951.2416,488951.2416
2022-04-26,3006.63,3006.63,3039.54,3039.54,2767.0,2767.0,2809.67,2809.67,531184.3504,531184.3504
2022-04-25,2920.99,2920.99,3025.65,3025.65,2797.01,2797.01,3006.62,3006.62,619198.3616,619198.3616
2022-04-24,2933.04,2933.04,2967.06,2967.06,2912.09,2912.09,2921.0,2921.0,218957.0222,218957.0222
2022-04-23,2962.39,2962.39,2978.03,2978.03,2913.89,2913.89,2933.03,2933.03,187576.7324,187576.7324
2022-04-22,2983.57,2983.57,3034.32,3034.32,2930.35,2930.35,2962.39,2962.39,452433.082,452433.082
2022-04-21,3076.03,3076.03,3180.0,3180.0,2942.31,2942.31,2983.58,2983.58,562699.697,562699.697
2022-04-20,3101.74,3101.74,3166.5,3166.5,3036.45,3036.45,3076.04,3076.04,415000.0685,415000.0685
2022-04-19,3055.56,3055.56,3131.0,3131.0,3030.34,3030.34,3101.77,3101.77,359375.0038,359375.0038
2022-04-18,2988.07,2988.07,3069.6,3069.6,2883.22,2883.22,3055.56,3055.56,510251.6536,510251.6536
2022-04-17,3059.3,3059.3,3083.0,3083.0,2981.7,2981.7,2988.06,2988.06,243772.074,243772.074
2022-04-16,3040.57,3040.57,3086.1,3086.1,3010.03,3010.03,3059.3,3059.3,176352.4165,176352.4165
2022-04-15,3021.98,3021.98,3060.92,3060.92,2993.13,2993.13,3040.56,3040.56,249626.2981,249626.2981
2022-04-14,3118.28,3118.28,3145.0,3145.0,2976.3,2976.3,3021.98,3021.98,408382.5572,408382.5572
2022-04-13,3027.65,3027.65,3128.97,3128.97,2996.86,2996.86,3118.28,3118.28,419101.494,419101.494
2022-04-12,2979.75,2979.75,3085.0,3085.0,2950.0,2950.0,3027.66,3027.66,579522.9505,579522.9505
2022-04-11,3203.04,3203.04,3213.63,3213.63,2950.0,2950.0,2979.74,2979.74,693394.2912,693394.2912
2022-04-10,3258.57,3258.57,3307.22,3307.22,3193.0,3193.0,3203.04,3203.04,232303.2326,232303.2326
2022-04-09,3192.39,3192.39,3268.4,3268.4,3181.28,3181.28,3258.57,3258.57,212444.2566,212444.2566
2022-04-08,3227.2,3227.2,3314.02,3314.02,3173.52,3173.52,3192.39,3192.39,502422.5048,502422.5048
2022-04-07,3168.52,3168.52,3268.98,3268.98,3143.15,3143.15,3227.19,3227.19,458179.3272,458179.3272
2022-04-06,3407.0,3407.0,3407.5,3407.5,3162.39,3162.39,3168.51,3168.51,736273.1047,736273.1047
2022-04-05,3519.5,3519.5,3555.0,3555.0,3400.0,3400.0,3406.99,3406.99,397782.7437,397782.7437
2022-04-04,3521.9,3521.9,3547.0,3547.0,3405.97,3405.97,3519.5,3519.5,449984.1586,449984.1586
2022-04-03,3443.77,3443.77,3580.34,3580.34,3412.11,3412.11,3521.91,3521.91,381581.7683,381581.7683
2022-04-02,3455.2,3455.2,3532.2,3532.2,3433.14,3433.14,3443.77,3443.77,499893.29,499893.29
2022-04-01,3281.51,3281.51,3481.29,3481.29,3210.68,3210.68,3455.21,3455.21,532169.2392,532169.2392
2022-03-31,3385.8,3385.8,3444.83,3444.83,3261.35,3261.35,3281.51,3281.51,455091.2395,455091.2395
2022-03-30,3400.51,3400.51,3446.9,3446.9,3331.84,3331.84,3385.79,3385.79,356082.5231,356082.5231
2022-03-29,3332.91,3332.91,3481.87,3481.87,3329.68,3329.68,3400.51,3400.51,465899.8226,465899.8226
2022-03-28,3295.65,3295.65,3431.15,3431.15,3275.01,3275.01,3332.92,3332.92,527237.1133,527237.1133
2022-03-27,3145.01,3145.01,3299.37,3299.37,3126.02,3126.02,3295.65,3295.65,335467.4145,335467.4145
2022-03-26,3102.13,3102.13,3153.2,3153.2,3084.9,3084.9,3145.0,3145.0,207134.847,207134.847
2022-03-25,3110.75,3110.75,3193.28,3193.28,3076.0,3076.0,3102.14,3102.14,489099.5572,489099.5572
2022-03-24,3035.99,3035.99,3129.11,3129.11,2999.11,2999.11,3110.76,3110.76,577171.5239,577171.5239
2022-03-23,2969.64,2969.64,3045.2,3045.2,2920.65,2920.65,3036.0,3036.0,453962.7298,453962.7298
2022-03-22,2890.03,2890.03,3052.85,3052.85,2886.43,2886.43,2969.64,2969.64,564868.9839,564868.9839
2022-03-21,2861.39,2861.39,2960.57,2960.57,2829.81,2829.81,2890.03,2890.03,450223.9073,450223.9073
2022-03-20,2950.85,2950.85,2964.17,2964.17,2817.21,2817.21,2861.38,2861.38,377608.8214,377608.8214
2022-03-19,2938.84,2938.84,2987.7,2987.7,2890.86,2890.86,2950.84,2950.84,325971.5398,325971.5398
2022-03-18,2811.91,2811.91,2984.0,2984.0,2765.59,2765.59,2938.92,2938.92,556535.7966,556535.7966
2022-03-17,2773.8,2773.8,2836.0,2836.0,2746.42,2746.42,2811.92,2811.92,379312.541,379312.541
2022-03-16,2617.74,2617.74,2788.0,2788.0,2603.38,2603.38,2773.81,2773.81,666224.7217,666224.7217
2022-03-15,2589.42,2589.42,2669.0,2669.0,2507.0,2507.0,2617.73,2617.73,461202.3014,461202.3014
2022-03-14,2515.66,2515.66,2609.6,2609.6,2498.67,2498.67,2589.41,2589.41,386630.1912,386630.1912
2022-03-13,2568.8,2568.8,2603.32,2603.32,2493.0,2493.0,2515.65,2515.65,316942.1601,316942.1601
2022-03-12,2556.86,2556.86,2616.79,2616.79,2553.39,2553.39,2568.8,2568.8,219236.5711,219236.5711
2022-03-11,2606.69,2606.69,2676.78,2676.78,2522.57,2522.57,2556.86,2556.86,494583.6568,494583.6568
2022-03-10,2726.98,2726.98,2733.25,2733.25,2550.27,2550.27,2606.7,2606.7,559029.9377,559029.9377
2022-03-09,2575.98,2575.98,2775.85,2775.85,2567.7,2567.7,2726.98,2726.98,562771.7403,562771.7403
2022-03-08,2491.12,2491.12,2624.0,2624.0,2480.15,2480.15,2575.97,2575.97,561659.7421,561659.7421
2022-03-07,2551.3,2551.3,2649.0,2649.0,2445.0,2445.0,2491.12,2491.12,620171.6787,620171.6787
2022-03-06,2665.16,2665.16,2676.29,2676.29,2535.0,2535.0,2551.29,2551.29,336487.9099,336487.9099
2022-03-05,2622.11,2622.11,2685.12,2685.12,2589.38,2589.38,2665.15,2665.15,268730.3036,268730.3036
2022-03-04,2834.0,2834.0,2836.17,2836.17,2573.0,2573.0,2622.1,2622.1,556178.7588,556178.7588
2022-03-03,2947.31,2947.31,2970.97,2970.97,2785.0,2785.0,2833.99,2833.99,446192.2353,446192.2353
2022-03-02,2976.33,2976.33,3043.91,3043.91,2914.21,2914.21,2947.3,2947.3,614623.7461,614623.7461
2022-03-01,2920.83,2920.83,3037.94,3037.94,2854.09,2854.09,2976.33,2976.33,673901.6976,673901.6976
2022-02-28,2616.79,2616.79,2951.6,2951.6,2568.62,2568.62,2920.95,2920.95,733794.4488,733794.4488
2022-02-27,2779.47,2779.47,2836.33,2836.33,2557.98,2557.98,2616.79,2616.79,650198.7785,650198.7785
2022-02-26,2768.05,2768.05,2878.0,2878.0,2727.5,2727.5,2779.47,2779.47,418485.2529,418485.2529
2022-02-25,2596.26,2596.26,2834.97,2834.97,2571.72,2571.72,2768.49,2768.49,679394.1762,679394.1762
2022-02-24,2579.7,2579.7,2740.0,2740.0,2300.0,2300.0,2596.2,2596.2,1395732.7753,1395732.7753
2022-02-23,2636.28,2636.28,2753.55,2753.55,2575.83,2575.83,2579.71,2579.71,504470.1412,504470.1412
2022-02-22,2568.03,2568.03,2665.74,2665.74,2500.0,2500.0,2636.29,2636.29,692639.4942,692639.4942
2022-02-21,2621.99,2621.99,2759.51,2759.51,2558.0,2558.0,2568.02,2568.02,761838.9858,761838.9858
2022-02-20,2763.63,2763.63,2764.64,2764.64,2576.0,2576.0,2621.99,2621.99,386384.904,386384.904
2022-02-19,2779.3,2779.3,2830.96,2830.96,2694.45,2694.45,2763.63,2763.63,293838.0025,293838.0025
2022-02-18,2891.88,2891.88,2943.97,2943.97,2750.0,2750.0,2779.48,2779.48,502977.4069,502977.4069
2022-02-17,3122.31,3122.31,3160.0,3160.0,2851.55,2851.55,2891.87,2891.87,488693.2624,488693.2624
2022-02-16,3183.53,3183.53,3186.77,3186.77,3044.03,3044.03,3122.3,3122.3,319997.6244,319997.6244
2022-02-15,2929.75,2929.75,3196.19,3196.19,2912.06,2912.06,3183.52,3183.52,448971.754,448971.754
2022-02-14,2871.14,2871.14,2964.97,2964.97,2829.01,2829.01,2929.75,2929.75,381778.238,381778.238
2022-02-13,2918.58,2918.58,2954.4,2954.4,2836.7,2836.7,2871.13,2871.13,242751.3547,242751.3547
2022-02-12,2927.54,2927.54,2985.98,2985.98,2858.3,2858.3,2918.88,2918.88,336250.3131,336250.3131
2022-02-11,3072.36,3072.36,3138.62,3138.62,2879.0,2879.0,2927.54,2927.54,462025.8751,462025.8751
2022-02-10,3243.6,3243.6,3283.66,3283.66,3056.74,3056.74,3072.49,3072.49,578212.8383,578212.8383
2022-02-09,3116.69,3116.69,3269.7,3269.7,3055.0,3055.0,3243.94,3243.94,370267.8913,370267.8913
2022-02-08,3139.77,3139.77,3232.87,3232.87,3025.21,3025.21,3116.69,3116.69,514773.5837,514773.5837
2022-02-07,3055.0,3055.0,3186.0,3186.0,2991.8,2991.8,3139.77,3139.77,455070.2529,455070.2529
2022-02-06,3012.64,3012.64,3074.56,3074.56,2950.21,2950.21,3054.99,3054.99,249394.5966,249394.5966
2022-02-05,2994.99,2994.99,3060.47,3060.47,2958.01,2958.01,3012.65,3012.65,356803.3071,356803.3071
2022-02-04,2695.21,2695.21,2995.0,2995.0,2671.4,2671.4,2994.99,2994.99,664002.9328,664002.9328
2022-02-03,2680.25,2680.25,2726.64,2726.64,2576.05,2576.05,2695.46,2695.46,405043.3931,405043.3931
2022-02-02,2787.48,2787.48,2810.88,2810.88,2612.72,2612.72,2680.67,2680.67,447852.1228,447852.1228
2022-02-01,2686.94,2686.94,2813.0,2813.0,2673.52,2673.52,2787.23,2787.23,390034.27362,390034.27362
2022-01-31,2601.67,2601.67,2706.77,2706.77,2476.07,2476.07,2686.94,2686.94,444584.851,444584.851
2022-01-30,2601.43,2601.43,2640.0,2640.0,2542.5,2542.5,2601.68,2601.68,290770.0859,290770.0859
2022-01-29,2544.99,2544.99,2636.66,2636.66,2520.01,2520.01,2601.43,2601.43,376666.8246,376666.8246
2022-01-28,2424.02,2424.02,2558.98,2558.98,2357.88,2357.88,2544.99,2544.99,485149.8065,485149.8065
2022-01-27,2463.0,2463.0,2521.0,2521.0,2316.43,2316.43,2424.25,2424.25,599481.7159,599481.7159
2022-01-26,2459.04,2459.04,2722.0,2722.0,2402.03,2402.03,2462.99,2462.99,806441.62289,806441.62289
2022-01-25,2439.56,2439.56,2506.55,2506.55,2348.96,2348.96,2458.83,2458.83,510152.954,510152.954
2022-01-24,2539.0,2539.0,2539.75,2539.75,2159.0,2159.0,2439.29,2439.29,1123134.70389,1123134.70389
2022-01-23,2412.18,2412.18,2556.78,2556.78,2370.8,2370.8,2539.01,2539.01,580497.7613,580497.7613
2022-01-22,2567.47,2567.47,2626.0,2626.0,2300.0,2300.0,2412.18,2412.18,1081357.54893,1081357.54893
2022-01-21,3001.48,3001.48,3034.12,3034.12,2403.0,2403.0,2568.15,2568.15,1022021.70024,1022021.70024
2022-01-20,3084.02,3084.02,3273.37,3273.37,2987.15,2987.15,3001.48,3001.48,357596.7062,357596.7062
2022-01-19,3159.85,3159.85,3174.87,3174.87,3000.0,3000.0,3084.02,3084.02,332996.5703,332996.5703
2022-01-18,3209.68,3209.68,3243.87,3243.87,3082.0,3082.0,3159.85,3159.85,299134.2728,299134.2728
2022-01-17,3346.89,3346.89,3357.57,3357.57,3141.1,3141.1,3209.67,3209.67,284063.6548,284063.6548
2022-01-16,3326.51,3326.51,3393.6,3393.6,3269.62,3269.62,3346.88,3346.88,210782.2277,210782.2277
2022-01-15,3307.42,3307.42,3371.64,3371.64,3261.0,3261.0,3326.04,3326.04,203100.3778,203100.3778
2022-01-14,3240.61,3240.61,3342.79,3342.79,3188.0,3188.0,3307.42,3307.42,285326.3505,285326.3505
2022-01-13,3371.6,3371.6,3410.0,3410.0,3233.43,3233.43,3240.61,3240.61,336234.8799,336234.8799
2022-01-12,3239.73,3239.73,3411.43,3411.43,3206.2,3206.2,3371.26,3371.26,370465.8015,370465.8015
2022-01-11,3082.87,3082.87,3263.54,3263.54,3051.8,3051.8,3239.72,3239.72,362446.7087,362446.7087
2022-01-10,3151.97,3151.97,3185.0,3185.0,2928.83,2928.83,3082.68,3082.68,529818.3866,529818.3866
2022-01-09,3080.98,3080.98,3211.72,3211.72,3057.35,3057.35,3151.97,3151.97,275874.1643,275874.1643
2022-01-08,3198.68,3198.68,3250.0,3250.0,3000.0,3000.0,3080.95,3080.95,400692.1061,400692.1061
2022-01-07,3406.81,3406.81,3416.76,3416.76,3064.42,3064.42,3199.24,3199.24,669631.7262,669631.7262
2022-01-06,3539.82,3539.82,3550.43,3550.43,3300.0,3300.0,3406.81,3406.81,496745.7413,496745.7413
2022-01-05,3785.1,3785.1,3848.0,3848.0,3415.0,3415.0,3540.63,3540.63,397942.0363,397942.0363
2022-01-04,3765.89,3765.89,3900.73,3900.73,3713.11,3713.11,3785.11,3785.11,288258.5549,288258.5549
2022-01-03,3828.11,3828.11,3853.09,3853.09,3680.0,3680.0,3765.89,3765.89,236245.8586,236245.8586
2022-01-02,3765.54,3765.54,3857.44,3857.44,3717.3,3717.3,3828.27,3828.27,154791.4263,154791.4263
2022-01-01,3676.22,3676.22,3776.45,3776.45,3673.46,3673.46,3765.54,3765.54,154143.8968,154143.8968
2021-12-31,3709.27,3709.27,3815.0,3815.0,3622.29,3622.29,3676.23,3676.23,268014.2942,268014.2942
2021-12-30,3630.18,3630.18,3769.1,3769.1,3585.0,3585.0,3709.27,3709.27,249263.7305,249263.7305
2021-12-29,3792.75,3792.75,3827.78,3827.78,3604.2,3604.2,3630.19,3630.19,302753.6375,302753.6375
2021-12-28,4037.22,4037.22,4037.23,4037.23,3759.36,3759.36,3792.75,3792.75,358064.7163,358064.7163
2021-12-27,4063.57,4063.57,4127.46,4127.46,4031.0,4031.0,4037.23,4037.23,222225.3761,222225.3761
2021-12-26,4094.36,4094.36,4105.0,4105.0,4000.0,4000.0,4063.56,4063.56,189309.255,189309.255
2021-12-25,4046.35,4046.35,4137.91,4137.91,4018.62,4018.62,4094.83,4094.83,208126.8805,208126.8805
2021-12-24,4111.41,4111.41,4134.84,4134.84,4017.17,4017.17,4046.36,4046.36,230833.1661,230833.1661
2021-12-23,3979.51,3979.51,4150.0,4150.0,3893.23,3893.23,4111.41,4111.41,380207.8166,380207.8166
2021-12-22,4014.41,4014.41,4074.87,4074.87,3933.4,3933.4,3979.51,3979.51,303191.8076,303191.8076
2021-12-21,3944.72,3944.72,4063.0,4063.0,3913.21,3913.21,4014.15,4014.15,340826.3553,340826.3553
2021-12-20,3924.14,3924.14,3983.37,3983.37,3753.0,3753.0,3944.73,3944.73,366916.4771,366916.4771
2021-12-19,3959.93,3959.93,4032.43,4032.43,3884.0,3884.0,3924.14,3924.14,306006.323,306006.323
2021-12-18,3875.43,3875.43,3996.93,3996.93,3767.01,3767.01,3959.93,3959.93,339593.2543,339593.2543
2021-12-17,3959.11,3959.11,3994.1,3994.1,3700.0,3700.0,3875.42,3875.42,463370.9225,463370.9225
2021-12-16,4019.54,4019.54,4113.43,4113.43,3942.11,3942.11,3958.11,3958.11,368780.031,368780.031
2021-12-15,3858.99,3858.99,4092.22,4092.22,3643.73,3643.73,4019.08,4019.08,542068.0573,542068.0573
2021-12-14,3781.92,3781.92,3882.74,3882.74,3685.0,3685.0,3858.99,3858.99,395145.7462,395145.7462
2021-12-13,4130.0,4130.0,4142.75,4142.75,3671.45,3671.45,3781.93,3781.93,533467.2307,533467.2307
2021-12-12,4089.68,4089.68,4173.63,4173.63,3986.25,3986.25,4130.0,4130.0,260535.5157,260535.5157
2021-12-11,3898.31,3898.31,4097.08,4097.08,3828.22,3828.22,4089.37,4089.37,427853.4343,427853.4343
2021-12-10,4105.64,4105.64,4231.08,4231.08,3887.37,3887.37,3897.94,3897.94,563236.5671,563236.5671
2021-12-09,4436.91,4436.91,4488.0,4488.0,4076.16,4076.16,4105.64,4105.64,462173.711,462173.711
2021-12-08,4306.4,4306.4,4450.49,4450.49,4222.95,4222.95,4436.91,4436.91,429403.9351,429403.9351
2021-12-07,4347.57,4347.57,4425.0,4425.0,4255.92,4255.92,4306.4,4306.4,420749.751,420749.751
2021-12-06,4196.44,4196.44,4376.15,4376.15,3921.0,3921.0,4347.59,4347.59,726742.9638,726742.9638
2021-12-05,4117.25,4117.25,4248.19,4248.19,4031.39,4031.39,4196.44,4196.44,536325.4413,536325.4413
2021-12-04,4215.01,4215.01,4238.59,4238.59,3503.68,3503.68,4117.25,4117.25,1111773.1451,1111773.1451
2021-12-03,4511.35,4511.35,4654.88,4654.88,4032.5,4032.5,4215.73,4215.73,677974.8659,677974.8659
2021-12-02,4582.95,4582.95,4634.83,4634.83,4433.0,4433.0,4511.21,4511.21,451861.9545,451861.9545
2021-12-01,4630.25,4630.25,4778.75,4778.75,4523.99,4523.99,4582.95,4582.95,508198.3105,508198.3105
2021-11-30,4444.54,4444.54,4753.0,4753.0,4346.36,4346.36,4630.26,4630.26,743024.4662,743024.4662
2021-11-29,4294.77,4294.77,4458.92,4458.92,4276.89,4276.89,4444.53,4444.53,406881.2284,406881.2284
2021-11-28,4095.29,4095.29,4298.51,4298.51,3964.0,3964.0,4294.78,4294.78,346471.3551,346471.3551
2021-11-27,4041.2,4041.2,4183.66,4183.66,4028.34,4028.34,4095.29,4095.29,275326.5202,275326.5202
2021-11-26,4524.48,4524.48,4551.0,4551.0,3913.0,3913.0,4041.2,4041.2,720245.1612,720245.1612
2021-11-25,4270.1,4270.1,4550.0,4550.0,4248.27,4248.27,4524.85,4524.85,445868.2434,445868.2434
2021-11-24,4339.45,4339.45,4373.94,4373.94,4167.65,4167.65,4269.36,4269.36,448727.0306,448727.0306
2021-11-23,4086.28,4086.28,4385.59,4385.59,4059.62,4059.62,4339.44,4339.44,502811.7902,502811.7902
2021-11-22,4259.7,4259.7,4320.0,4320.0,4022.74,4022.74,4085.97,4085.97,518501.3338,518501.3338
2021-11-21,4412.17,4412.17,4451.0,4451.0,4242.41,4242.41,4258.31,4258.31,340206.3203,340206.3203
2021-11-20,4294.75,4294.75,4435.88,4435.88,4199.86,4199.86,4412.17,4412.17,365584.578,365584.578
2021-11-19,3996.9,3996.9,4308.97,4308.97,3973.01,3973.01,4294.76,4294.76,420045.0897,420045.0897
2021-11-18,4288.07,4288.07,4344.81,4344.81,3956.44,3956.44,3996.9,3996.9,576945.1837,576945.1837
2021-11-17,4209.59,4209.59,4299.91,4299.91,4063.48,4063.48,4287.8,4287.8,472852.1842,472852.1842
2021-11-16,4563.77,4563.77,4563.77,4563.77,4103.0,4103.0,4209.76,4209.76,735857.063,735857.063
2021-11-15,4626.5,4626.5,4772.01,4772.01,4540.0,4540.0,4563.78,4563.78,375421.6601,375421.6601
2021-11-14,4644.27,4644.27,4696.05,4696.05,4514.12,4514.12,4626.5,4626.5,245309.0674,245309.0674
2021-11-13,4665.47,4665.47,4707.6,4707.6,4584.08,4584.08,4644.28,4644.28,220720.6611,220720.6611
2021-11-12,4719.0,4719.0,4809.71,4809.71,4507.85,4507.85,4665.46,4665.46,461580.0415,461580.0415
2021-11-11,4628.68,4628.68,4779.0,4779.0,4576.47,4576.47,4719.0,4719.0,303688.9765,303688.9765
2021-11-10,4732.33,4732.33,4868.0,4868.0,4461.93,4461.93,4628.78,4628.78,553596.99163,553596.99163
2021-11-09,4807.98,4807.98,4838.28,4838.28,4713.89,4713.89,4732.33,4732.33,311267.57998,311267.57998
2021-11-08,4612.59,4612.59,4822.97,4822.97,4612.0,4612.0,4807.98,4807.98,391102.31806,391102.31806
2021-11-07,4518.0,4518.0,4637.98,4637.98,4502.37,4502.37,4612.59,4612.59,243596.5952,243596.5952
2021-11-06,4474.24,4474.24,4530.0,4530.0,4326.17,4326.17,4518.0,4518.0,322154.0973,322154.0973
2021-11-05,4532.31,4532.31,4570.05,4570.05,4438.8,4438.8,4474.24,4474.24,305651.7244,305651.7244
2021-11-04,4603.35,4603.35,4606.65,4606.65,4420.08,4420.08,4532.32,4532.32,368218.25695,368218.25695
2021-11-03,4589.68,4589.68,4665.87,4665.87,4455.0,4455.0,4603.35,4603.35,448658.35125,448658.35125
2021-11-02,4319.43,4319.43,4599.6,4599.6,4284.43,4284.43,4589.89,4589.89,468184.79301,468184.79301
2021-11-01,4287.48,4287.48,4386.58,4386.58,4146.3,4146.3,4319.43,4319.43,417620.7073,417620.7073
2021-10-31,4322.68,4322.68,4399.14,4399.14,4164.35,4164.35,4287.21,4287.21,412856.2893,412856.2893
2021-10-30,4418.89,4418.89,4434.06,4434.06,4232.2,4232.2,4322.68,4322.68,340223.069,340223.069
2021-10-29,4286.01,4286.01,4460.47,4460.47,4265.97,4265.97,4418.89,4418.89,559231.07691,559231.07691
2021-10-28,3921.99,3921.99,4295.0,4295.0,3890.17,3890.17,4286.02,4286.02,626378.5055,626378.5055
2021-10-27,4131.52,4131.52,4307.0,4307.0,3909.0,3909.0,3922.0,3922.0,704604.25,704604.25
2021-10-26,4220.36,4220.36,4297.0,4297.0,4090.21,4090.21,4131.52,4131.52,414498.1599,414498.1599
2021-10-25,4082.33,4082.33,4236.0,4236.0,4067.71,4067.71,4220.37,4220.37,347438.6534,347438.6534
2021-10-24,4167.13,4167.13,4186.57,4186.57,3961.5,3961.5,4082.33,4082.33,350115.8386,350115.8386
2021-10-23,3972.19,3972.19,4172.0,4172.0,3937.51,3937.51,4167.12,4167.12,326576.9601,326576.9601
2021-10-22,4053.0,4053.0,4167.41,4167.41,3888.0,3888.0,3972.2,3972.2,463222.5428,463222.5428
2021-10-21,4161.37,4161.37,4375.0,4375.0,4013.13,4013.13,4052.99,4052.99,798566.55805,798566.55805
2021-10-20,3876.98,3876.98,4169.0,4169.0,3828.05,3828.05,4161.15,4161.15,537383.09732,537383.09732
2021-10-19,3744.96,3744.96,3886.89,3886.89,3732.0,3732.0,3877.03,3877.03,341268.3723,341268.3723
2021-10-18,3847.0,3847.0,3893.14,3893.14,3676.0,3676.0,3744.96,3744.96,401819.9734,401819.9734
2021-10-17,3829.96,3829.96,3919.19,3919.19,3640.0,3640.0,3846.85,3846.85,368898.9831,368898.9831
2021-10-16,3868.38,3868.38,3971.0,3971.0,3803.56,3803.56,3829.96,3829.96,373727.8549,373727.8549
2021-10-15,3790.82,3790.82,3907.77,3907.77,3734.1,3734.1,3868.99,3868.99,504321.732,504321.732
2021-10-14,3607.41,3607.41,3824.0,3824.0,3586.04,3586.04,3790.82,3790.82,481894.1473,481894.1473
2021-10-13,3491.43,3491.43,3613.0,3613.0,3412.7,3412.7,3607.42,3607.42,393463.1222,393463.1222
2021-10-12,3542.12,3542.12,3547.11,3547.11,3403.21,3403.21,3491.46,3491.46,409377.1918,409377.1918
2021-10-11,3414.22,3414.22,3623.8,3623.8,3371.0,3371.0,3542.12,3542.12,493521.882,493521.882
2021-10-10,3574.83,3574.83,3604.0,3604.0,3405.0,3405.0,3414.22,3414.22,580223.6302,580223.6302
2021-10-09,3563.13,3563.13,3635.0,3635.0,3538.07,3538.07,3574.82,3574.82,361906.7514,361906.7514
2021-10-08,3587.47,3587.47,3695.0,3695.0,3532.0,3532.0,3563.13,3563.13,403597.1437,403597.1437
2021-10-07,3574.88,3574.88,3653.98,3653.98,3470.8,3470.8,3587.47,3587.47,486102.3591,486102.3591
2021-10-06,3515.48,3515.48,3632.11,3632.11,3342.0,3342.0,3574.89,3574.89,618265.5402,618265.5402
2021-10-05,3386.31,3386.31,3545.0,3545.0,3363.78,3363.78,3515.27,3515.27,393900.8818,393900.8818
